NAGTargetsNonDemocracy x OppositionSizeNorm = 0.453872875646471,-4.114*** (1.054),-4.768*** (1.111)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.454628550859859,-20.13*** (0.3903),-24.64*** (0.4741)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.455384226073248,-3.716*** (0.9969),-4.422*** (0.9592)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.456139901286636,-2.896*** (0.8335),-3.303*** (0.8389)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.459162602140189,-19.77*** (0.3468),-25.15*** (0.8956)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.459918277353578,-1.728. (1.048),-2.237* (1.118)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.460673952566966,-5.416*** (1.047),-6.324*** (1.138)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.462940978207131,-19.13*** (0.4064),-23.36*** (0.4959)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.464452328633908,-19.76*** (0.3222),-25.02*** (0.8811)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.467475029487461,-3.151** (1.033),-3.687*** (1.095)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.46823070470085,-19.82*** (0.3576),-24.86*** (0.5195)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.471253405554403,-3.049*** (0.6525),-3.847*** (0.7230)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.472009080767791,-17.70*** (0.6255),-24.17*** (0.5890)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.473520431194568,-19.05*** (0.4537),-23.70*** (0.5156)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.474276106407956,-19.40*** (0.3892),-25.48*** (0.6182)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.475031781621345,-19.81*** (0.3094),-24.53*** (0.8809)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.476543132048121,-2.372*** (0.6440),-2.999*** (0.6611)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.478810157688286,-2.111* (0.8556),-2.655** (0.8436)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.479565832901675,-2.382* (1.031),-2.919** (1.028)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.480321508115063,-2.626*** (0.6314),-3.340*** (0.6879)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.48183285854184,-2.099** (0.6540),-2.634*** (0.7165)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.484855559395393,-2.706*** (0.7957),-3.312*** (0.9814)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.487878260248946,-19.83*** (0.3275),-24.13*** (0.4723)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.488633935462335,-2.566*** (0.7260),-3.279*** (0.8554)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.489389610675723,-3.642*** (0.7971),-4.409*** (0.8168)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.491656636315888,-3.419** (1.057),-4.056*** (1.110)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.493167986742665,-1.647* (0.7683),-2.239** (0.7739)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.493923661956053,-0.8098 (0.4949),-1.278* (0.5475)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.497702038022995,-3.948*** (1.024),-4.725*** (1.034)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.498457713236383,-3.014*** (0.8693),-3.872*** (0.9999)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.499213388449772,-17.86*** (0.6769),-22.05*** (0.6546)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.501480414089936,-20.75*** (0.3047),-24.87*** (0.4657)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.502236089303325,-2.593*** (0.7112),-3.216*** (0.7037)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.506014465370267,-1.086** (0.4187),-1.798*** (0.5139)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.506770140583655,-2.247* (0.9771),-2.962*** (0.8930)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.507525815797043,-3.344** (1.031),-4.069*** (1.068)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.508281491010432,-19.67*** (0.3516),-24.68*** (0.5343)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.509792841437208,-19.92*** (0.3088),-25.04*** (0.4645)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.512059867077373,-18.56*** (0.4855),-24.08*** (0.5364)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.514326892717538,-3.353*** (0.8357),-3.847*** (0.9510)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.515838243144315,-2.426*** (0.5496),-3.276*** (0.6456)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.517349593571092,-2.394* (1.051),-2.863** (1.037)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.520372294424645,-2.945** (1.016),-3.647*** (0.9773)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.521127969638033,-3.290*** (0.7083),-4.052*** (0.7499)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.52263932006481,-3.417*** (0.7865),-4.121*** (0.8609)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.523394995278199,-19.55*** (0.3432),-25.79*** (0.8423)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.524150670491587,-20.10*** (0.2891),-25.62*** (0.5966)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.524906345704975,-18.98*** (0.4303),-22.81*** (0.5287)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.525662020918364,-20.02*** (0.3476),-24.76*** (0.9010)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.526417696131752,-19.52*** (0.3651),-24.63*** (0.7600)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.528684721771917,-2.062*** (0.6238),-2.802*** (0.6924)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.530951747412082,-19.87*** (0.3421),-24.51*** (0.5456)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.53170742262547,-3.167** (1.044),-3.719*** (1.045)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.535485798692412,-19.13*** (0.4118),-25.94*** (0.4931)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.5362414739058,-1.072** (0.4078),-1.715*** (0.4917)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.537752824332577,-19.55*** (0.3498),-23.71*** (0.8864)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.538508499545965,-19.12*** (0.4240),-25.89*** (0.5361)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.540019849972742,-2.363*** (0.6812),-2.949*** (0.7041)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.541531200399519,-1.698*** (0.4160),-2.375*** (0.5075)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.542286875612907,-3.481** (1.068),-4.234*** (1.270)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.544553901253072,-2.910*** (0.7543),-3.804*** (0.8453)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.54530957646646,-4.537*** (1.022),-5.193*** (1.076)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.547576602106625,-5.412*** (1.345),-2.391** (0.8538)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.547684555708538,-2.944** (1.035),-3.695** (1.181)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.548332277320014,-19.42*** (0.3837),-26.48*** (0.6516)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.549087952533402,-20.71*** (0.3314),-25.02*** (0.4748)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.550599302960179,-19.24*** (0.3672),-25.73*** (0.4741)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.553622003813732,-19.21*** (0.3926),-25.00*** (0.4728)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.554377679027121,-1.615*** (0.4530),-2.333*** (0.5368)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.556644704667286,-2.394*** (0.6212),-3.198*** (0.6783)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.558911730307451,-19.61*** (0.3318),-23.98*** (0.8957)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.559667405520839,-19.82*** (0.3472),-25.20*** (0.8913)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.560423080734227,-2.563*** (0.7786),-3.314*** (0.9010)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.565712807227946,-18.99*** (0.4664),-24.21*** (0.5106)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.568735508081499,-19.22*** (0.4008),-23.22*** (0.6623)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.569491183294887,-19.49*** (0.3759),-23.77*** (0.6359)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.570246858508276,-2.542* (1.050),-3.102** (1.044)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.571002533721664,-1.745* (0.7767),-2.244** (0.8037)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.571758208935052,-19.70*** (0.3268),-25.02*** (0.8750)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.574025234575217,-2.985** (1.031),-3.548*** (1.022)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.577047935428771,-2.038* (0.8986),-2.833*** (0.7902)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.577803610642159,-19.38*** (0.3734),-24.77*** (0.5960)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.578559285855548,-6.307*** (1.436),-6.786 (11.10)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.580070636282324,-19.33*** (0.3898),-23.12*** (0.4893)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.583093337135878,-3.670*** (1.049),-4.324*** (1.053)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.584604687562654,-1.383* (0.5491),-1.922** (0.5999)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.586116037989431,-19.48*** (0.3940),-25.42*** (0.5051)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.586871713202819,-0.8373 (0.6143),-1.471* (0.7004)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.588383063629596,-20.75*** (0.3369),-25.04*** (0.4761)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.589138738842984,-2.417** (0.8205),-3.025** (0.9619)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.589894414056373,-17.80*** (0.6384),-21.94*** (0.5972)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.590650089269761,-18.78*** (0.4279),-23.87*** (0.4757)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.591405764483149,-2.957** (1.070),-3.506** (1.136)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.591972520893191,-1.895. (1.057),-2.396* (0.9968)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.592161439696538,-19.30*** (0.4567),-24.03*** (0.5394)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.593672790123314,-19.68*** (0.4474),-24.67*** (0.5417)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.595184140550091,-3.437*** (1.030),-4.164*** (1.066)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.597451166190256,-2.950** (1.016),-3.652*** (0.9770)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.598206841403645,-20.23*** (0.3132),-25.68*** (0.5026)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.600473867043809,-19.84*** (0.3504),-24.24*** (0.5198)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.601229542257198,-3.100*** (0.6548),-3.903*** (0.7249)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.601985217470586,-19.04*** (0.4703),-25.62*** (0.5444)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.603496567897363,-19.50*** (0.3843),-23.98*** (0.5991)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.604252243110751,-19.14*** (0.4188),-23.87*** (0.4673)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.606735175954742,-2.898** (1.035),-3.644** (1.179)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.607274943964305,-3.252** (0.9988),-4.065*** (0.9587)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.608030619177693,-2.723* (1.084),-3.181** (1.150)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.60954196960447,-19.55*** (0.3674),-23.63*** (0.4973)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.613320345671411,-3.029*** (0.8667),-3.887*** (0.9935)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.615587371311576,-2.583*** (0.7814),-3.323*** (0.9064)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.617098721738353,-19.49*** (0.3930),-24.32*** (0.4610)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.61861007216513,-3.032** (1.074),-3.555** (1.150)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.619365747378518,-2.776*** (0.8369),-3.282*** (0.9805)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.620121422591906,-19.32*** (0.3895),-23.17*** (0.4876)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.621632773018683,-4.147*** (0.7814),-4.822*** (0.8413)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.622388448232072,-3.003** (1.048),-3.648*** (1.044)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.626166824299013,-3.522*** (1.058),-4.167*** (1.123)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.62767817472579,-18.99*** (0.4532),-24.26*** (0.5137)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.632967901219508,-19.74*** (0.3257),-26.39*** (0.9070)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.637501952499838,-20.05*** (0.3574),-24.89*** (0.4542)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.642791678993557,-1.970. (1.056),-2.424* (1.092)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.646570055060498,-4.008*** (1.055),-4.719*** (1.121)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.649592755914052,-3.105*** (0.6148),-3.874*** (0.6899)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.651859781554217,-19.50*** (0.3741),-23.81*** (0.6311)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.652615456767605,-3.373*** (0.8799),-4.115*** (0.9166)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.65488248240777,-2.581*** (0.7413),-3.242*** (0.7215)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.655638157621159,-19.57*** (0.3683),-23.62*** (0.4826)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.656393832834547,-20.44*** (0.3307),-24.73*** (0.4606)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.662439234541654,-19.90*** (0.3517),-24.62*** (0.8897)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.663194909755042,-19.81*** (0.3413),-25.37*** (0.5421)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.664706260181819,-2.071** (0.6309),-2.662*** (0.6996)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.665785796200945,-3.010** (1.028),-3.789** (1.179)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.666973285821984,-2.360** (0.7338),-3.147*** (0.7389)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.66848463624876,-2.947** (1.017),-3.642*** (0.9791)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.669995986675537,-3.530*** (1.057),-4.232*** (1.265)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.672263012315702,-19.04*** (0.4344),-24.44*** (0.5572)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.673018687529091,-3.319** (1.141),-3.897* (1.596)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.673774362742479,-0.8706 (1.137),-1.137 (1.251)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.674530037955867,-19.30*** (0.4316),-23.54*** (0.5021)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.675285713169255,-0.9397 (1.137),-1.211 (1.249)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.676041388382644,-2.366** (0.7302),-3.012*** (0.7911)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.676797063596032,-18.58*** (0.4776),-23.73*** (0.5707)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.679064089236197,-2.671*** (0.5778),-3.480*** (0.6317)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.681331114876362,-3.186*** (0.9640),-3.863*** (0.8900)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.685865166156692,-4.288*** (0.8387),-4.969*** (0.9178)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.686620841370081,-19.76*** (0.3395),-23.79*** (0.6032)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.688887867010246,-19.01*** (0.4958),-23.48*** (0.6274)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.690399217437022,-19.51*** (0.3690),-24.56*** (0.4825)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.697200294357518,-4.798*** (1.027),-5.381*** (1.036)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.700978670424459,-2.057. (1.092),-2.453* (1.097)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.705134884098095,-1.925. (1.044),-2.462* (0.9808)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.705512721704789,-1.421** (0.5301),-1.960*** (0.5887)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.707779747344954,-3.117*** (0.7946),-3.813*** (0.9243)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.710046772985119,-3.034** (1.045),-3.449*** (1.002)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.710802448198508,-19.40*** (0.3842),-26.21*** (0.6297)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.713825149052061,-2.383*** (0.5388),-3.140*** (0.6145)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.716092174692226,-19.04*** (0.4494),-23.23*** (0.5024)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.718359200332391,-2.883** (1.026),-3.470*** (0.9965)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.719114875545779,-19.86*** (0.3341),-25.97*** (0.8897)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.721381901185945,-2.527*** (0.5733),-3.360*** (0.6290)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.722137576399333,-19.68*** (0.3290),-25.12*** (0.9135)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.722893251612721,-3.184*** (0.7175),-3.861*** (0.7975)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.723648926826109,-19.72*** (0.4532),-24.71*** (0.5429)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.724836416447148,-2.372** (0.7901),-3.272*** (0.8700)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.725160277252886,-2.703*** (0.7303),-3.334*** (0.7350)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.726671627679663,-19.39*** (0.3739),-26.84*** (0.5509)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.729694328533216,-2.317*** (0.6159),-3.138*** (0.6783)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.730450003746605,-3.145** (1.030),-3.848*** (1.066)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.731961354173381,-2.103*** (0.6073),-2.815*** (0.6749)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.733472704600158,-20.24*** (0.3233),-26.14*** (0.5019)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.734228379813546,-19.44*** (0.3577),-24.58*** (0.8897)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.7372510806671,-2.108** (0.7100),-2.587*** (0.7320)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.738006755880488,-2.755** (1.027),-3.371** (1.048)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.741029456734041,-6.231*** (1.643),-3.856 (3.888)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.74178513194743,-1.676* (0.7757),-2.181** (0.8039)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.744807832800983,-4.576*** (1.077),-2.321** (0.7389)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.745563508014371,-6.517*** (1.602),-4.979 (3.581)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.749341884081313,-19.16*** (0.4148),-23.59*** (0.5712)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.753120260148255,-18.80*** (0.4385),-22.50*** (0.5368)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.753875935361643,-19.02*** (0.4382),-23.41*** (0.5601)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.754631610575031,-2.478* (1.086),-2.937* (1.159)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.75538728578842,-2.790** (1.022),-3.404*** (0.9934)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.757654311428585,-2.461*** (0.7360),-3.230*** (0.7807)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.758409986641973,-19.38*** (0.3898),-23.87*** (0.6382)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.759165661855362,-3.303*** (0.6720),-3.901*** (0.7412)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.75992133706875,-19.31*** (0.4170),-23.61*** (0.5266)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.762944037922303,-3.012*** (0.6630),-3.812*** (0.7050)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.76445538834908,-2.051*** (0.5584),-2.871*** (0.6269)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.765211063562468,-2.910** (1.035),-3.498*** (1.032)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.765966738775857,-3.770*** (1.049),-4.398*** (1.065)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.76898943962941,-2.674*** (0.5800),-3.489*** (0.6456)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.769745114842798,-4.321*** (1.089),-5.077*** (1.090)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.772012140482964,-19.42*** (0.3978),-24.22*** (0.4800)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.77352349090974,-2.707*** (0.7562),-3.585*** (0.7251)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.775034841336517,-19.29*** (0.3893),-25.05*** (0.4646)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.777301866976682,-2.068. (1.090),-2.469* (1.096)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.779568892616847,-2.156* (1.097),-2.565* (1.104)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.781080243043624,-18.94*** (0.4619),-22.93*** (0.5219)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.783887036693352,-2.329** (0.7993),-3.209*** (0.8761)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.784858619110565,-6.220*** (1.644),-3.849 (3.886)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.78712564475073,-19.53*** (0.3337),-24.99*** (0.6779)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.787881319964119,-2.873** (1.034),-3.463*** (1.030)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.788636995177507,-1.785*** (0.5009),-2.642*** (0.6051)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.789392670390895,-18.97*** (0.4127),-24.59*** (0.4716)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.790148345604284,-2.427** (0.8144),-2.919*** (0.8595)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.790904020817672,-1.813* (0.7929),-2.282** (0.8174)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.79165969603106,-19.79*** (0.4109),-24.01*** (0.4892)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.792415371244449,-3.731*** (1.019),-4.146*** (1.007)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.795438072098002,-19.26*** (0.3864),-24.77*** (0.4650)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.79619374731139,-2.688*** (0.7711),-3.291*** (0.8678)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.797705097738167,-3.180*** (0.6819),-3.783*** (0.7647)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.801483473805109,-3.032** (1.065),-3.611** (1.126)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.802239149018497,-2.244** (0.7651),-2.789*** (0.7823)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.803750499445274,-20.53*** (0.3863),-26.20*** (0.5238)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.804506174658662,-18.43*** (0.5377),-23.22*** (0.5930)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.809795901152381,-19.26*** (0.4038),-25.93*** (0.6608)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.812062926792546,-1.787** (0.6871),-2.525*** (0.7244)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.814329952432711,-1.906* (0.7980),-2.351** (0.8202)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.815085627646099,-19.21*** (0.4157),-25.28*** (0.5716)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.818108328499652,-19.45*** (0.3856),-26.15*** (0.6400)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.818297247303,-1.991. (1.042),-2.465* (0.9832)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.822642379779982,-20.13*** (0.3075),-24.88*** (0.9126)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.827932106273701,-19.18*** (0.4772),-26.47*** (0.5431)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.830954807127254,-2.772* (1.088),-3.406* (1.323)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.831710482340643,-18.19*** (0.5953),-25.35*** (0.5954)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.836244533620973,-3.030*** (0.8757),-3.854*** (1.011)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.837755884047749,-2.262*** (0.6195),-3.087*** (0.6820)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.839267234474526,-19.13*** (0.4397),-23.15*** (0.5234)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.841534260114691,-17.71*** (0.7301),-24.48*** (0.6845)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.842937656939555,-2.357** (0.7946),-3.248*** (0.8726)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.843045610541468,-2.852** (1.010),-3.490*** (0.9884)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.844556960968244,-3.194** (1.020),-3.805*** (1.044)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.846068311395021,-2.212* (1.063),-2.621* (1.024)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.849846687461963,-2.065*** (0.5500),-2.554*** (0.6150)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.852869388315516,-1.978*** (0.5551),-2.833*** (0.6277)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.856647764382458,-21.92*** (0.5910),-27.41*** (1.305)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.858914790022623,-20.04*** (0.3412),-25.04*** (0.5888)
